energy_price,energy_price_predicted_1,energy_price_predicted_2,energy_price_predicted_3
84.96,59.97,97.9,73.44
80.72,66.4,98.65,72.23
80.72,66.4,98.65,72.23
80.72,66.4,98.65,72.23
80.72,66.4,98.65,72.23
72.4,76.64,98.28,67.83
72.4,76.64,98.28,67.83
72.4,76.64,98.28,67.83
72.4,76.64,98.28,67.83
67.64,92.17,87.98,61.64
67.64,92.17,87.98,61.64
67.64,92.17,87.98,61.64
67.64,92.17,87.98,61.64
65.53,99.47,87.23,62.29
65.53,99.47,87.23,62.29
65.53,99.47,87.23,62.29
65.53,99.47,87.23,62.29
59.31000000000001,96.28,76.07,59.0
59.31000000000001,96.28,76.07,59.0
59.31000000000001,96.28,76.07,59.0
59.31000000000001,96.28,76.07,59.0
59.97,97.9,70.74,59.1
59.97,97.9,70.74,59.1
59.97,97.9,70.74,59.1
59.97,97.9,70.74,59.1
66.4,98.65,68.49,63.32
66.4,98.65,68.49,63.32
66.4,98.65,68.49,63.32
66.4,98.65,68.49,63.32
76.64,98.28,65.07,74.78
76.64,98.28,65.07,74.78
76.64,98.28,65.07,74.78
76.64,98.28,65.07,74.78
92.17,87.98,66.01,93.5
92.17,87.98,66.01,93.5
92.17,87.98,66.01,93.5
92.17,87.98,66.01,93.5
99.47,87.23,70.76,106.02
99.47,87.23,70.76,106.02
99.47,87.23,70.76,106.02
99.47,87.23,70.76,106.02
96.28,76.07,72.53,105.95
96.28,76.07,72.53,105.95
96.28,76.07,72.53,105.95
96.28,76.07,72.53,105.95
97.9,70.74,73.44,106.68
97.9,70.74,73.44,106.68
97.9,70.74,73.44,106.68
97.9,70.74,73.44,106.68
98.65,68.49,72.23,106.07
98.65,68.49,72.23,106.07
98.65,68.49,72.23,106.07
98.65,68.49,72.23,106.07
98.28,65.07,67.83,102.21
98.28,65.07,67.83,102.21
98.28,65.07,67.83,102.21
98.28,65.07,67.83,102.21
87.98,66.01,61.64,95.22
87.98,66.01,61.64,95.22
87.98,66.01,61.64,95.22
87.98,66.01,61.64,95.22
87.23,70.76,62.29,83.6
87.23,70.76,62.29,83.6
87.23,70.76,62.29,83.6
87.23,70.76,62.29,83.6
76.07,72.53,59.0,71.71
76.07,72.53,59.0,71.71
76.07,72.53,59.0,71.71
76.07,72.53,59.0,71.71
70.74,73.44,59.1,71.18
70.74,73.44,59.1,71.18
70.74,73.44,59.1,71.18
70.74,73.44,59.1,71.18
68.49,72.23,63.32,70.12000000000002
68.49,72.23,63.32,70.12000000000002
68.49,72.23,63.32,70.12000000000002
68.49,72.23,63.32,70.12000000000002
65.07,67.83,74.78,67.01
65.07,67.83,74.78,67.01
65.07,67.83,74.78,67.01
65.07,67.83,74.78,67.01
66.01,61.64,93.5,70.98
66.01,61.64,93.5,70.98
66.01,61.64,93.5,70.98
66.01,61.64,93.5,70.98
70.76,62.29,106.02,83.41
70.76,62.29,106.02,83.41
70.76,62.29,106.02,83.41
70.76,62.29,106.02,83.41
72.53,59.0,105.95,97.02
72.53,59.0,105.95,97.02
72.53,59.0,105.95,97.02
72.53,59.0,105.95,97.02
73.44,59.1,106.68,106.1
73.44,59.1,106.68,106.1
73.44,59.1,106.68,106.1
73.44,59.1,106.68,106.1
72.23,63.32,106.07,101.43
72.23,63.32,106.07,101.43
72.23,63.32,106.07,101.43
72.23,63.32,106.07,101.43
67.83,74.78,102.21,95.72
67.83,74.78,102.21,95.72
67.83,74.78,102.21,95.72
67.83,74.78,102.21,95.72
61.64,93.5,95.22,88.6
61.64,93.5,95.22,88.6
61.64,93.5,95.22,88.6
61.64,93.5,95.22,88.6
62.29,106.02,83.6,84.65
62.29,106.02,83.6,84.65
62.29,106.02,83.6,84.65
62.29,106.02,83.6,84.65
59.0,105.95,71.71,85.44
59.0,105.95,71.71,85.44
59.0,105.95,71.71,85.44
59.0,105.95,71.71,85.44
59.1,106.68,71.18,91.27
59.1,106.68,71.18,91.27
59.1,106.68,71.18,91.27
59.1,106.68,71.18,91.27
63.32,106.07,70.12000000000002,99.44
63.32,106.07,70.12000000000002,99.44
63.32,106.07,70.12000000000002,99.44
63.32,106.07,70.12000000000002,99.44
74.78,102.21,67.01,104.53
74.78,102.21,67.01,104.53
74.78,102.21,67.01,104.53
74.78,102.21,67.01,104.53
93.5,95.22,70.98,104.28
93.5,95.22,70.98,104.28
93.5,95.22,70.98,104.28
93.5,95.22,70.98,104.28
106.02,83.6,83.41,102.57
106.02,83.6,83.41,102.57
106.02,83.6,83.41,102.57
106.02,83.6,83.41,102.57
105.95,71.71,97.02,105.43
105.95,71.71,97.02,105.43
105.95,71.71,97.02,105.43
105.95,71.71,97.02,105.43
106.68,71.18,106.1,115.04
106.68,71.18,106.1,115.04
106.68,71.18,106.1,115.04
106.68,71.18,106.1,115.04
106.07,70.12000000000002,101.43,112.64
106.07,70.12000000000002,101.43,112.64
106.07,70.12000000000002,101.43,112.64
106.07,70.12000000000002,101.43,112.64
102.21,67.01,95.72,109.93
102.21,67.01,95.72,109.93
102.21,67.01,95.72,109.93
102.21,67.01,95.72,109.93
95.22,70.98,88.6,99.22
95.22,70.98,88.6,99.22
95.22,70.98,88.6,99.22
95.22,70.98,88.6,99.22
83.6,83.41,84.65,95.87999999999998
83.6,83.41,84.65,95.87999999999998
83.6,83.41,84.65,95.87999999999998
83.6,83.41,84.65,95.87999999999998
71.71,97.02,85.44,86.18
71.71,97.02,85.44,86.18
71.71,97.02,85.44,86.18
71.71,97.02,85.44,86.18
71.18,106.1,91.27,81.52
71.18,106.1,91.27,81.52
71.18,106.1,91.27,81.52
71.18,106.1,91.27,81.52
70.12000000000002,101.43,99.44,76.45
70.12000000000002,101.43,99.44,76.45
70.12000000000002,101.43,99.44,76.45
70.12000000000002,101.43,99.44,76.45
67.01,95.72,104.53,74.5
67.01,95.72,104.53,74.5
67.01,95.72,104.53,74.5
67.01,95.72,104.53,74.5
70.98,88.6,104.28,76.14
70.98,88.6,104.28,76.14
70.98,88.6,104.28,76.14
70.98,88.6,104.28,76.14
83.41,84.65,102.57,87.77
83.41,84.65,102.57,87.77
83.41,84.65,102.57,87.77
83.41,84.65,102.57,87.77
97.02,85.44,105.43,93.28
97.02,85.44,105.43,93.28
97.02,85.44,105.43,93.28
97.02,85.44,105.43,93.28
106.1,91.27,115.04,99.26
106.1,91.27,115.04,99.26
106.1,91.27,115.04,99.26
106.1,91.27,115.04,99.26
101.43,99.44,112.64,99.08
101.43,99.44,112.64,99.08
101.43,99.44,112.64,99.08
101.43,99.44,112.64,99.08
95.72,104.53,109.93,92.78
95.72,104.53,109.93,92.78
95.72,104.53,109.93,92.78
95.72,104.53,109.93,92.78
88.6,104.28,99.22,89.44
88.6,104.28,99.22,89.44
88.6,104.28,99.22,89.44
88.6,104.28,99.22,89.44
84.65,102.57,95.87999999999998,88.5
84.65,102.57,95.87999999999998,88.5
84.65,102.57,95.87999999999998,88.5
84.65,102.57,95.87999999999998,88.5
85.44,105.43,86.18,85.9
85.44,105.43,86.18,85.9
85.44,105.43,86.18,85.9
85.44,105.43,86.18,85.9
91.27,115.04,81.52,88.52
91.27,115.04,81.52,88.52
91.27,115.04,81.52,88.52
91.27,115.04,81.52,88.52
99.44,112.64,76.45,95.79
99.44,112.64,76.45,95.79
99.44,112.64,76.45,95.79
99.44,112.64,76.45,95.79
104.53,109.93,74.5,99.55
104.53,109.93,74.5,99.55
104.53,109.93,74.5,99.55
104.53,109.93,74.5,99.55
104.28,99.22,76.14,107.93
104.28,99.22,76.14,107.93
104.28,99.22,76.14,107.93
104.28,99.22,76.14,107.93
102.57,95.87999999999998,87.77,122.72
102.57,95.87999999999998,87.77,122.72
102.57,95.87999999999998,87.77,122.72
102.57,95.87999999999998,87.77,122.72
105.43,86.18,93.28,132.92
105.43,86.18,93.28,132.92
105.43,86.18,93.28,132.92
105.43,86.18,93.28,132.92
115.04,81.52,99.26,115.49
115.04,81.52,99.26,115.49
115.04,81.52,99.26,115.49
115.04,81.52,99.26,115.49
112.64,76.45,99.08,102.17
112.64,76.45,99.08,102.17
112.64,76.45,99.08,102.17
112.64,76.45,99.08,102.17
109.93,74.5,92.78,93.79
109.93,74.5,92.78,93.79
109.93,74.5,92.78,93.79
109.93,74.5,92.78,93.79
99.22,76.14,89.44,85.2
99.22,76.14,89.44,85.2
99.22,76.14,89.44,85.2
99.22,76.14,89.44,85.2
95.87999999999998,87.77,88.5,83.23
95.87999999999998,87.77,88.5,83.23
95.87999999999998,87.77,88.5,83.23
95.87999999999998,87.77,88.5,83.23
86.18,93.28,85.9,82.32
86.18,93.28,85.9,82.32
86.18,93.28,85.9,82.32
86.18,93.28,85.9,82.32
81.52,99.26,88.52,81.26
81.52,99.26,88.52,81.26
81.52,99.26,88.52,81.26
81.52,99.26,88.52,81.26
76.45,99.08,95.79,77.53
76.45,99.08,95.79,77.53
76.45,99.08,95.79,77.53
76.45,99.08,95.79,77.53
74.5,92.78,99.55,76.52
74.5,92.78,99.55,76.52
74.5,92.78,99.55,76.52
74.5,92.78,99.55,76.52
76.14,89.44,107.93,78.61
76.14,89.44,107.93,78.61
76.14,89.44,107.93,78.61
76.14,89.44,107.93,78.61
87.77,88.5,122.72,98.12000000000002
87.77,88.5,122.72,98.12000000000002
87.77,88.5,122.72,98.12000000000002
87.77,88.5,122.72,98.12000000000002
93.28,85.9,132.92,114.04
93.28,85.9,132.92,114.04
93.28,85.9,132.92,114.04
93.28,85.9,132.92,114.04
99.26,88.52,115.49,136.32
99.26,88.52,115.49,136.32
99.26,88.52,115.49,136.32
99.26,88.52,115.49,136.32
99.08,95.79,102.17,114.92
99.08,95.79,102.17,114.92
99.08,95.79,102.17,114.92
99.08,95.79,102.17,114.92
92.78,99.55,93.79,98.72
92.78,99.55,93.79,98.72
92.78,99.55,93.79,98.72
92.78,99.55,93.79,98.72
89.44,107.93,85.2,90.74
89.44,107.93,85.2,90.74
89.44,107.93,85.2,90.74
89.44,107.93,85.2,90.74
88.5,122.72,83.23,87.86
88.5,122.72,83.23,87.86
88.5,122.72,83.23,87.86
88.5,122.72,83.23,87.86
85.9,132.92,82.32,84.39
85.9,132.92,82.32,84.39
85.9,132.92,82.32,84.39
85.9,132.92,82.32,84.39
88.52,115.49,81.26,86.25
88.52,115.49,81.26,86.25
88.52,115.49,81.26,86.25
88.52,115.49,81.26,86.25
95.79,102.17,77.53,94.09
95.79,102.17,77.53,94.09
95.79,102.17,77.53,94.09
95.79,102.17,77.53,94.09
99.55,93.79,76.52,110.26
99.55,93.79,76.52,110.26
99.55,93.79,76.52,110.26
99.55,93.79,76.52,110.26
107.93,85.2,78.61,112.48
107.93,85.2,78.61,112.48
107.93,85.2,78.61,112.48
107.93,85.2,78.61,112.48
122.72,83.23,98.12000000000002,124.31
122.72,83.23,98.12000000000002,124.31
122.72,83.23,98.12000000000002,124.31
122.72,83.23,98.12000000000002,124.31
132.92,82.32,114.04,123.12000000000002
132.92,82.32,114.04,123.12000000000002
132.92,82.32,114.04,123.12000000000002
132.92,82.32,114.04,123.12000000000002
115.49,81.26,136.32,136.18
115.49,81.26,136.32,136.18
115.49,81.26,136.32,136.18
115.49,81.26,136.32,136.18
102.17,77.53,114.92,123.7
102.17,77.53,114.92,123.7
102.17,77.53,114.92,123.7
102.17,77.53,114.92,123.7
93.79,76.52,98.72,115.15
93.79,76.52,98.72,115.15
93.79,76.52,98.72,115.15
93.79,76.52,98.72,115.15
85.2,78.61,90.74,105.87000000000002
85.2,78.61,90.74,105.87000000000002
85.2,78.61,90.74,105.87000000000002
85.2,78.61,90.74,105.87000000000002
83.23,98.12000000000002,87.86,109.54
83.23,98.12000000000002,87.86,109.54
83.23,98.12000000000002,87.86,109.54
83.23,98.12000000000002,87.86,109.54
82.32,114.04,84.39,99.7
82.32,114.04,84.39,99.7
82.32,114.04,84.39,99.7
82.32,114.04,84.39,99.7
81.26,136.32,86.25,97.4
81.26,136.32,86.25,97.4
81.26,136.32,86.25,97.4
81.26,136.32,86.25,97.4
77.53,114.92,94.09,87.8
77.53,114.92,94.09,87.8
77.53,114.92,94.09,87.8
77.53,114.92,94.09,87.8
76.52,98.72,110.26,84.25
76.52,98.72,110.26,84.25
76.52,98.72,110.26,84.25
76.52,98.72,110.26,84.25
78.61,90.74,112.48,84.84
78.61,90.74,112.48,84.84
78.61,90.74,112.48,84.84
78.61,90.74,112.48,84.84
98.12000000000002,87.86,124.31,93.66
98.12000000000002,87.86,124.31,93.66
98.12000000000002,87.86,124.31,93.66
98.12000000000002,87.86,124.31,93.66
114.04,84.39,123.12000000000002,98.77
114.04,84.39,123.12000000000002,98.77
114.04,84.39,123.12000000000002,98.77
114.04,84.39,123.12000000000002,98.77
136.32,86.25,136.18,105.37999999999998
136.32,86.25,136.18,105.37999999999998
136.32,86.25,136.18,105.37999999999998
136.32,86.25,136.18,105.37999999999998
114.92,94.09,123.7,92.2
114.92,94.09,123.7,92.2
114.92,94.09,123.7,92.2
114.92,94.09,123.7,92.2
98.72,110.26,115.15,76.06
98.72,110.26,115.15,76.06
98.72,110.26,115.15,76.06
98.72,110.26,115.15,76.06
90.74,112.48,105.87000000000002,46.07
90.74,112.48,105.87000000000002,46.07
90.74,112.48,105.87000000000002,46.07
90.74,112.48,105.87000000000002,46.07
87.86,124.31,109.54,40.64
87.86,124.31,109.54,40.64
87.86,124.31,109.54,40.64
87.86,124.31,109.54,40.64
84.39,123.12000000000002,99.7,30.469999999999995
84.39,123.12000000000002,99.7,30.469999999999995
84.39,123.12000000000002,99.7,30.469999999999995
84.39,123.12000000000002,99.7,30.469999999999995
86.25,136.18,97.4,32.44
86.25,136.18,97.4,32.44
86.25,136.18,97.4,32.44
86.25,136.18,97.4,32.44
94.09,123.7,87.8,60.82
94.09,123.7,87.8,60.82
94.09,123.7,87.8,60.82
94.09,123.7,87.8,60.82
110.26,115.15,84.25,79.87999999999998
110.26,115.15,84.25,79.87999999999998
110.26,115.15,84.25,79.87999999999998
110.26,115.15,84.25,79.87999999999998
112.48,105.87000000000002,84.84,99.69
112.48,105.87000000000002,84.84,99.69
112.48,105.87000000000002,84.84,99.69
112.48,105.87000000000002,84.84,99.69
124.31,109.54,93.66,103.67
124.31,109.54,93.66,103.67
124.31,109.54,93.66,103.67
124.31,109.54,93.66,103.67
123.12000000000002,99.7,98.77,108.62999999999998
123.12000000000002,99.7,98.77,108.62999999999998
123.12000000000002,99.7,98.77,108.62999999999998
123.12000000000002,99.7,98.77,108.62999999999998
136.18,97.4,105.37999999999998,110.85
136.18,97.4,105.37999999999998,110.85
136.18,97.4,105.37999999999998,110.85
136.18,97.4,105.37999999999998,110.85
123.7,87.8,92.2,109.25
123.7,87.8,92.2,109.25
123.7,87.8,92.2,109.25
123.7,87.8,92.2,109.25
115.15,84.25,76.06,98.47
115.15,84.25,76.06,98.47
115.15,84.25,76.06,98.47
115.15,84.25,76.06,98.47
105.87000000000002,84.84,46.07,92.42
105.87000000000002,84.84,46.07,92.42
105.87000000000002,84.84,46.07,92.42
105.87000000000002,84.84,46.07,92.42
109.54,93.66,40.64,89.62000000000002
109.54,93.66,40.64,89.62000000000002
109.54,93.66,40.64,89.62000000000002
109.54,93.66,40.64,89.62000000000002
99.7,98.77,30.469999999999995,86.58
99.7,98.77,30.469999999999995,86.58
99.7,98.77,30.469999999999995,86.58
99.7,98.77,30.469999999999995,86.58
97.4,105.37999999999998,32.44,83.33
97.4,105.37999999999998,32.44,83.33
97.4,105.37999999999998,32.44,83.33
97.4,105.37999999999998,32.44,83.33
87.8,92.2,60.82,81.4
87.8,92.2,60.82,81.4
87.8,92.2,60.82,81.4
87.8,92.2,60.82,81.4
84.25,76.06,79.87999999999998,83.16
84.25,76.06,79.87999999999998,83.16
84.25,76.06,79.87999999999998,83.16
84.25,76.06,79.87999999999998,83.16
84.84,46.07,99.69,88.46
84.84,46.07,99.69,88.46
84.84,46.07,99.69,88.46
84.84,46.07,99.69,88.46
93.66,40.64,103.67,99.33
93.66,40.64,103.67,99.33
93.66,40.64,103.67,99.33
93.66,40.64,103.67,99.33
98.77,30.469999999999995,108.62999999999998,113.6
98.77,30.469999999999995,108.62999999999998,113.6
98.77,30.469999999999995,108.62999999999998,113.6
98.77,30.469999999999995,108.62999999999998,113.6
105.37999999999998,32.44,110.85,113.66
105.37999999999998,32.44,110.85,113.66
105.37999999999998,32.44,110.85,113.66
105.37999999999998,32.44,110.85,113.66
92.2,60.82,109.25,109.1
92.2,60.82,109.25,109.1
92.2,60.82,109.25,109.1
92.2,60.82,109.25,109.1
76.06,79.87999999999998,98.47,105.14
76.06,79.87999999999998,98.47,105.14
76.06,79.87999999999998,98.47,105.14
76.06,79.87999999999998,98.47,105.14
46.07,99.69,92.42,104.54
46.07,99.69,92.42,104.54
46.07,99.69,92.42,104.54
46.07,99.69,92.42,104.54
40.64,103.67,89.62000000000002,103.43
40.64,103.67,89.62000000000002,103.43
40.64,103.67,89.62000000000002,103.43
40.64,103.67,89.62000000000002,103.43
30.469999999999995,108.62999999999998,86.58,104.3
30.469999999999995,108.62999999999998,86.58,104.3
30.469999999999995,108.62999999999998,86.58,104.3
30.469999999999995,108.62999999999998,86.58,104.3
32.44,110.85,83.33,107.24
32.44,110.85,83.33,107.24
32.44,110.85,83.33,107.24
32.44,110.85,83.33,107.24
60.82,109.25,81.4,107.82
60.82,109.25,81.4,107.82
60.82,109.25,81.4,107.82
60.82,109.25,81.4,107.82
79.87999999999998,98.47,83.16,103.12000000000002
79.87999999999998,98.47,83.16,103.12000000000002
79.87999999999998,98.47,83.16,103.12000000000002
79.87999999999998,98.47,83.16,103.12000000000002
99.69,92.42,88.46,103.89
99.69,92.42,88.46,103.89
99.69,92.42,88.46,103.89
99.69,92.42,88.46,103.89
103.67,89.62000000000002,99.33,113.83
103.67,89.62000000000002,99.33,113.83
103.67,89.62000000000002,99.33,113.83
103.67,89.62000000000002,99.33,113.83
108.62999999999998,86.58,113.6,116.1
108.62999999999998,86.58,113.6,116.1
108.62999999999998,86.58,113.6,116.1
108.62999999999998,86.58,113.6,116.1
110.85,83.33,113.66,117.51
110.85,83.33,113.66,117.51
110.85,83.33,113.66,117.51
110.85,83.33,113.66,117.51
109.25,81.4,109.1,115.57
109.25,81.4,109.1,115.57
109.25,81.4,109.1,115.57
109.25,81.4,109.1,115.57
98.47,83.16,105.14,111.07
98.47,83.16,105.14,111.07
98.47,83.16,105.14,111.07
98.47,83.16,105.14,111.07
92.42,88.46,104.54,106.04
92.42,88.46,104.54,106.04
92.42,88.46,104.54,106.04
92.42,88.46,104.54,106.04
89.62000000000002,99.33,103.43,93.12000000000002
89.62000000000002,99.33,103.43,93.12000000000002
89.62000000000002,99.33,103.43,93.12000000000002
89.62000000000002,99.33,103.43,93.12000000000002
86.58,113.6,104.3,83.56
86.58,113.6,104.3,83.56
86.58,113.6,104.3,83.56
86.58,113.6,104.3,83.56
83.33,113.66,107.24,77.75
83.33,113.66,107.24,77.75
83.33,113.66,107.24,77.75
83.33,113.66,107.24,77.75
81.4,109.1,107.82,68.31
81.4,109.1,107.82,68.31
81.4,109.1,107.82,68.31
81.4,109.1,107.82,68.31
83.16,105.14,103.12000000000002,67.62
83.16,105.14,103.12000000000002,67.62
83.16,105.14,103.12000000000002,67.62
83.16,105.14,103.12000000000002,67.62
88.46,104.54,103.89,67.08
88.46,104.54,103.89,67.08
88.46,104.54,103.89,67.08
88.46,104.54,103.89,67.08
99.33,103.43,113.83,73.19
99.33,103.43,113.83,73.19
99.33,103.43,113.83,73.19
99.33,103.43,113.83,73.19
113.6,104.3,116.1,75.56
113.6,104.3,116.1,75.56
113.6,104.3,116.1,75.56
113.6,104.3,116.1,75.56
113.66,107.24,117.51,79.25
113.66,107.24,117.51,79.25
113.66,107.24,117.51,79.25
113.66,107.24,117.51,79.25
109.1,107.82,115.57,80.73
109.1,107.82,115.57,80.73
109.1,107.82,115.57,80.73
109.1,107.82,115.57,80.73
105.14,103.12000000000002,111.07,74.89
105.14,103.12000000000002,111.07,74.89
105.14,103.12000000000002,111.07,74.89
105.14,103.12000000000002,111.07,74.89
104.54,103.89,106.04,65.07
104.54,103.89,106.04,65.07
104.54,103.89,106.04,65.07
104.54,103.89,106.04,65.07
103.43,113.83,93.12000000000002,59.83
103.43,113.83,93.12000000000002,59.83
103.43,113.83,93.12000000000002,59.83
103.43,113.83,93.12000000000002,59.83
104.3,116.1,83.56,49.86
104.3,116.1,83.56,49.86
104.3,116.1,83.56,49.86
104.3,116.1,83.56,49.86
107.24,117.51,77.75,52.52
107.24,117.51,77.75,52.52
107.24,117.51,77.75,52.52
107.24,117.51,77.75,52.52
107.82,115.57,68.31,54.89
107.82,115.57,68.31,54.89
107.82,115.57,68.31,54.89
107.82,115.57,68.31,54.89
103.12000000000002,111.07,67.62,63.75
103.12000000000002,111.07,67.62,63.75
103.12000000000002,111.07,67.62,63.75
103.12000000000002,111.07,67.62,63.75
103.89,106.04,67.08,74.61
103.89,106.04,67.08,74.61
103.89,106.04,67.08,74.61
103.89,106.04,67.08,74.61
113.83,93.12000000000002,73.19,76.51
113.83,93.12000000000002,73.19,76.51
113.83,93.12000000000002,73.19,76.51
113.83,93.12000000000002,73.19,76.51
116.1,83.56,75.56,77.53
116.1,83.56,75.56,77.53
116.1,83.56,75.56,77.53
116.1,83.56,75.56,77.53
117.51,77.75,79.25,73.28
117.51,77.75,79.25,73.28
117.51,77.75,79.25,73.28
117.51,77.75,79.25,73.28
115.57,68.31,80.73,69.47
115.57,68.31,80.73,69.47
115.57,68.31,80.73,69.47
115.57,68.31,80.73,69.47
111.07,67.62,74.89,73.17
111.07,67.62,74.89,73.17
111.07,67.62,74.89,73.17
111.07,67.62,74.89,73.17
106.04,67.08,65.07,67.3
106.04,67.08,65.07,67.3
106.04,67.08,65.07,67.3
106.04,67.08,65.07,67.3
93.12000000000002,73.19,59.83,49.79
93.12000000000002,73.19,59.83,49.79
93.12000000000002,73.19,59.83,49.79
93.12000000000002,73.19,59.83,49.79
83.56,75.56,49.86,56.57
83.56,75.56,49.86,56.57
83.56,75.56,49.86,56.57
83.56,75.56,49.86,56.57
77.75,79.25,52.52,51.53
77.75,79.25,52.52,51.53
77.75,79.25,52.52,51.53
77.75,79.25,52.52,51.53
68.31,80.73,54.89,46.57
68.31,80.73,54.89,46.57
68.31,80.73,54.89,46.57
68.31,80.73,54.89,46.57
67.62,74.89,63.75,42.64
67.62,74.89,63.75,42.64
67.62,74.89,63.75,42.64
67.62,74.89,63.75,42.64
67.08,65.07,74.61,41.71
67.08,65.07,74.61,41.71
67.08,65.07,74.61,41.71
67.08,65.07,74.61,41.71
73.19,59.83,76.51,48.96
73.19,59.83,76.51,48.96
73.19,59.83,76.51,48.96
73.19,59.83,76.51,48.96
75.56,49.86,77.53,55.76
75.56,49.86,77.53,55.76
75.56,49.86,77.53,55.76
75.56,49.86,77.53,55.76
79.25,52.52,73.28,63.68
79.25,52.52,73.28,63.68
79.25,52.52,73.28,63.68
79.25,52.52,73.28,63.68
80.73,54.89,69.47,64.7
80.73,54.89,69.47,64.7
80.73,54.89,69.47,64.7
80.73,54.89,69.47,64.7
74.89,63.75,73.17,61.51
74.89,63.75,73.17,61.51
74.89,63.75,73.17,61.51
74.89,63.75,73.17,61.51
65.07,74.61,67.3,60.79
65.07,74.61,67.3,60.79
65.07,74.61,67.3,60.79
65.07,74.61,67.3,60.79
59.83,76.51,49.79,63.24
59.83,76.51,49.79,63.24
59.83,76.51,49.79,63.24
59.83,76.51,49.79,63.24
49.86,77.53,56.57,58.73
49.86,77.53,56.57,58.73
49.86,77.53,56.57,58.73
49.86,77.53,56.57,58.73
52.52,73.28,51.53,56.45
52.52,73.28,51.53,56.45
52.52,73.28,51.53,56.45
52.52,73.28,51.53,56.45
54.89,69.47,46.57,59.35
54.89,69.47,46.57,59.35
54.89,69.47,46.57,59.35
54.89,69.47,46.57,59.35
63.75,73.17,42.64,62.52
63.75,73.17,42.64,62.52
63.75,73.17,42.64,62.52
63.75,73.17,42.64,62.52
74.61,67.3,41.71,67.26
74.61,67.3,41.71,67.26
74.61,67.3,41.71,67.26
74.61,67.3,41.71,67.26
76.51,49.79,48.96,76.7
76.51,49.79,48.96,76.7
76.51,49.79,48.96,76.7
76.51,49.79,48.96,76.7
77.53,56.57,55.76,82.34
77.53,56.57,55.76,82.34
77.53,56.57,55.76,82.34
77.53,56.57,55.76,82.34
73.28,51.53,63.68,81.52
73.28,51.53,63.68,81.52
73.28,51.53,63.68,81.52
73.28,51.53,63.68,81.52
69.47,46.57,64.7,75.6
69.47,46.57,64.7,75.6
69.47,46.57,64.7,75.6
69.47,46.57,64.7,75.6
73.17,42.64,61.51,76.87000000000002
73.17,42.64,61.51,76.87000000000002
73.17,42.64,61.51,76.87000000000002
73.17,42.64,61.51,76.87000000000002
67.3,41.71,60.79,71.11
67.3,41.71,60.79,71.11
67.3,41.71,60.79,71.11
67.3,41.71,60.79,71.11
49.79,48.96,63.24,56.1
49.79,48.96,63.24,56.1
49.79,48.96,63.24,56.1
49.79,48.96,63.24,56.1
56.57,55.76,58.73,46.48
56.57,55.76,58.73,46.48
56.57,55.76,58.73,46.48
56.57,55.76,58.73,46.48
51.53,63.68,56.45,43.72
51.53,63.68,56.45,43.72
51.53,63.68,56.45,43.72
51.53,63.68,56.45,43.72
46.57,64.7,59.35,37.62
46.57,64.7,59.35,37.62
46.57,64.7,59.35,37.62
46.57,64.7,59.35,37.62
42.64,61.51,62.52,26.09
42.64,61.51,62.52,26.09
42.64,61.51,62.52,26.09
42.64,61.51,62.52,26.09
41.71,60.79,67.26,36.37
41.71,60.79,67.26,36.37
41.71,60.79,67.26,36.37
41.71,60.79,67.26,36.37
48.96,63.24,76.7,58.5
48.96,63.24,76.7,58.5
48.96,63.24,76.7,58.5
48.96,63.24,76.7,58.5
55.76,58.73,82.34,79.86
55.76,58.73,82.34,79.86
55.76,58.73,82.34,79.86
55.76,58.73,82.34,79.86
63.68,56.45,81.52,87.27
63.68,56.45,81.52,87.27
63.68,56.45,81.52,87.27
63.68,56.45,81.52,87.27
64.7,59.35,75.6,88.44
64.7,59.35,75.6,88.44
64.7,59.35,75.6,88.44
64.7,59.35,75.6,88.44
61.51,62.52,76.87000000000002,85.24
61.51,62.52,76.87000000000002,85.24
61.51,62.52,76.87000000000002,85.24
61.51,62.52,76.87000000000002,85.24
60.79,67.26,71.11,72.5
60.79,67.26,71.11,72.5
60.79,67.26,71.11,72.5
60.79,67.26,71.11,72.5
63.24,76.7,56.1,66.73
63.24,76.7,56.1,66.73
63.24,76.7,56.1,66.73
63.24,76.7,56.1,66.73
58.73,82.34,46.48,59.92
58.73,82.34,46.48,59.92
58.73,82.34,46.48,59.92
58.73,82.34,46.48,59.92
56.45,81.52,43.72,62.03
56.45,81.52,43.72,62.03
56.45,81.52,43.72,62.03
56.45,81.52,43.72,62.03
59.35,75.6,37.62,69.66
59.35,75.6,37.62,69.66
59.35,75.6,37.62,69.66
59.35,75.6,37.62,69.66
62.52,76.87000000000002,26.09,85.12000000000002
62.52,76.87000000000002,26.09,85.12000000000002
62.52,76.87000000000002,26.09,85.12000000000002
62.52,76.87000000000002,26.09,85.12000000000002
67.26,71.11,36.37,95.46
67.26,71.11,36.37,95.46
67.26,71.11,36.37,95.46
67.26,71.11,36.37,95.46
76.7,56.1,58.5,101.59
76.7,56.1,58.5,101.59
76.7,56.1,58.5,101.59
76.7,56.1,58.5,101.59
82.34,46.48,79.86,97.92
82.34,46.48,79.86,97.92
82.34,46.48,79.86,97.92
82.34,46.48,79.86,97.92
81.52,43.72,87.27,91.78
81.52,43.72,87.27,91.78
81.52,43.72,87.27,91.78
81.52,43.72,87.27,91.78
75.6,37.62,88.44,85.34
75.6,37.62,88.44,85.34
